Summary stats:
1.7.11.2 :	 14 	 0 	 0 	 0 	 1 	 8 	 0 	 0 	 31 	 46 	 60
1.7.12.1 :	 14 	 1 	 0 	 0 	 2 	 0 	 0 	 0 	 35 	 50 	 63
1.7.12.2 :	 10 	 2 	 0 	 0 	 7 	 2 	 0 	 0 	 48 	 63 	 71
1.7.13.1 :	 3 	 2 	 2 	 0 	 5 	 11 	 0 	 0 	 42 	 50 	 53
1.7.13.2 :	 4 	 1 	 1 	 0 	 6 	 1 	 0 	 0 	 40 	 50 	 54
1.7.13.3 :	 4 	 0 	 0 	 0 	 4 	 6 	 0 	 3 	 42 	 50 	 54
1.7.13.4 :	 11 	 2 	 0 	 0 	 6 	 5 	 0 	 1 	 35 	 50 	 59
1.7.13.5 :	 10 	 3 	 2 	 0 	 9 	 3 	 0 	 0 	 33 	 51 	 60
51 :		 429 	 22 	 12 	 1 	 89 	 178 	 0 	 5 	 2148 	 2655 	 3073
Summary stats:
1.8.1.1 :	 11 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 39 	 50 	 61
1.8.1.2 :	 7 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 26 	 34 	 41
1.8.2.1 :	 6 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 12 	 18 	 23
1.8.3.1 :	 11 	 3 	 1 	 0 	 9 	 2 	 0 	 1 	 52 	 70 	 79
1.8.4.1 :	 10 	 0 	 1 	 1 	 3 	 7 	 0 	 1 	 37 	 50 	 60
1.8.4.2 :	 10 	 1 	 0 	 0 	 2 	 3 	 0 	 0 	 19 	 30 	 39
1.8.5.1 :	 12 	 0 	 1 	 1 	 3 	 4 	 0 	 0 	 35 	 50 	 62
1.8.5.2 :	 5 	 1 	 1 	 1 	 7 	 5 	 0 	 1 	 39 	 50 	 54
1.8.5.3 :	 2 	 0 	 0 	 0 	 6 	 1 	 0 	 0 	 36 	 44 	 46
1.8.6.1 :	 5 	 0 	 1 	 0 	 0 	 1 	 0 	 0 	 44 	 50 	 56
1.8.6.2 :	 11 	 4 	 0 	 0 	 6 	 3 	 0 	 0 	 40 	 53 	 60
1.8.7.1 :	 19 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 31 	 50 	 69
1.8.7.2 :	 7 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 37 	 45 	 52
1.8.8.1 :	 15 	 0 	 0 	 0 	 1 	 5 	 0 	 0 	 42 	 58 	 73
1.8.9.1 :	 12 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 38 	 50 	 62
1.8.9.2 :	 15 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 35 	 50 	 65
1.8.9.3 :	 6 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 26 	 33 	 39
1.8.10.1 :	 11 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 39 	 50 	 61
1.8.10.2 :	 5 	 0 	 0 	 0 	 1 	 3 	 0 	 0 	 69 	 75 	 80
1.8.11.1 :	 13 	 0 	 0 	 0 	 3 	 1 	 0 	 0 	 45 	 61 	 74
1.8.12.1 :	 9 	 0 	 0 	 0 	 2 	 2 	 0 	 0 	 39 	 50 	 59
1.8.12.2 :	 9 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 37 	 50 	 62
1.8.12.3 :	 7 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 33 	 41 	 48
1.8.13.1 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
1.8.13.2 :	 10 	 1 	 2 	 0 	 1 	 1 	 0 	 0 	 38 	 50 	 61
1.8.13.3 :	 5 	 1 	 0 	 0 	 2 	 0 	 0 	 0 	 44 	 50 	 54
1.8.14.1 :	 4 	 0 	 0 	 0 	 2 	 1 	 0 	 0 	 44 	 50 	 54
1.8.14.2 :	 8 	 0 	 0 	 0 	 4 	 3 	 0 	 1 	 49 	 61 	 69
1.8.15.1 :	 6 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 44 	 50 	 56
1.8.15.2 :	 13 	 1 	 0 	 0 	 2 	 0 	 0 	 0 	 39 	 53 	 65
1.8.16.1 :	 6 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 44 	 50 	 56
1.8.16.2 :	 7 	 1 	 0 	 0 	 2 	 1 	 0 	 0 	 32 	 40 	 46
1.8.17.1 :	 9 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 32 	 42 	 51
1.8.18.1 :	 12 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 40 	 54 	 67
1.8.19.1 :	 12 	 0 	 0 	 0 	 1 	 3 	 0 	 0 	 34 	 47 	 59
1.8.20.1 :	 8 	 0 	 0 	 0 	 1 	 2 	 0 	 0 	 25 	 34 	 42
1.8.21.1 :	 13 	 2 	 0 	 0 	 7 	 3 	 0 	 0 	 58 	 76 	 87
1.8.22.1 :	 5 	 1 	 2 	 0 	 6 	 6 	 0 	 0 	 38 	 50 	 56
1.8.22.2 :	 8 	 2 	 0 	 0 	 7 	 2 	 0 	 0 	 37 	 50 	 56
1.8.22.3 :	 6 	 1 	 1 	 1 	 7 	 4 	 0 	 1 	 38 	 50 	 55
1.8.22.4 :	 4 	 1 	 1 	 1 	 6 	 3 	 0 	 0 	 41 	 50 	 53
1.8.22.5 :	 6 	 1 	 1 	 0 	 9 	 4 	 0 	 0 	 60 	 75 	 81
42 :		 367 	 22 	 16 	 5 	 108 	 93 	 0 	 5 	 1630 	 2094 	 2450
Summary stats:
2.1.1.1 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.1.1.2 :	 17 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 33 	 50 	 67
2.1.1.3 :	 15 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 35 	 50 	 65
2.1.1.4 :	 6 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 44 	 50 	 56
2.1.1.5 :	 6 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 44 	 50 	 56
2.1.1.6 :	 6 	 0 	 1 	 0 	 1 	 6 	 0 	 0 	 55 	 63 	 70
2.1.2.1 :	 5 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 45 	 50 	 55
2.1.2.2 :	 8 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 42 	 50 	 58
2.1.2.3 :	 3 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 47 	 50 	 53
2.1.2.4 :	 6 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 44 	 50 	 56
2.1.2.5 :	 9 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 41 	 50 	 59
2.1.2.6 :	 9 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 41 	 50 	 59
2.1.2.7 :	 8 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 42 	 50 	 58
2.1.2.8 :	 10 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 40 	 50 	 60
2.1.2.9 :	 6 	 0 	 0 	 0 	 1 	 2 	 0 	 0 	 36 	 43 	 49
2.1.3.1 :	 6 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 44 	 50 	 56
2.1.3.2 :	 9 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 41 	 50 	 59
2.1.3.3 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.1.3.4 :	 8 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 42 	 50 	 58
2.1.3.5 :	 7 	 1 	 0 	 0 	 1 	 6 	 0 	 0 	 58 	 65 	 71
2.1.4.1 :	 6 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 44 	 50 	 56
2.1.4.2 :	 16 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 34 	 50 	 66
2.1.4.3 :	 5 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 45 	 50 	 55
2.1.4.4 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.1.4.5 :	 1 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 49 	 50 	 51
2.1.4.6 :	 8 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 42 	 50 	 58
2.1.4.7 :	 8 	 0 	 2 	 0 	 0 	 4 	 0 	 0 	 40 	 50 	 60
2.1.4.8 :	 4 	 0 	 0 	 0 	 1 	 5 	 0 	 0 	 37 	 42 	 46
2.1.5.1 :	 8 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 42 	 50 	 58
2.1.5.2 :	 9 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 41 	 50 	 59
2.1.5.3 :	 10 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 40 	 50 	 60
2.1.5.4 :	 4 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 46 	 50 	 54
2.1.5.5 :	 6 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 44 	 50 	 56
2.1.5.6 :	 7 	 0 	 1 	 0 	 0 	 4 	 0 	 0 	 42 	 50 	 58
2.1.5.7 :	 8 	 0 	 0 	 0 	 1 	 5 	 0 	 0 	 44 	 53 	 61
2.1.6.1 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.1.6.2 :	 7 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 43 	 50 	 57
2.1.6.3 :	 10 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 40 	 50 	 60
2.1.6.4 :	 16 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 34 	 50 	 66
2.1.6.5 :	 13 	 1 	 0 	 0 	 1 	 3 	 0 	 0 	 40 	 53 	 65
2.1.7.1 :	 8 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 42 	 50 	 58
2.1.7.2 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.1.7.3 :	 9 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 41 	 50 	 59
2.1.7.4 :	 11 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 39 	 50 	 61
2.1.7.5 :	 10 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 40 	 50 	 60
2.1.7.6 :	 9 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 41 	 50 	 59
2.1.7.7 :	 7 	 0 	 0 	 0 	 1 	 5 	 0 	 0 	 61 	 69 	 76
2.1.8.1 :	 4 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 46 	 50 	 54
2.1.8.2 :	 9 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 41 	 50 	 59
2.1.8.3 :	 4 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 46 	 50 	 54
2.1.8.4 :	 10 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 40 	 50 	 60
2.1.8.5 :	 8 	 0 	 0 	 0 	 1 	 3 	 0 	 0 	 41 	 50 	 58
2.1.9.1 :	 7 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 43 	 50 	 57
2.1.9.2 :	 6 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 44 	 50 	 56
2.1.9.3 :	 8 	 0 	 3 	 0 	 0 	 2 	 0 	 0 	 39 	 50 	 61
2.1.9.4 :	 4 	 1 	 0 	 0 	 1 	 3 	 0 	 0 	 41 	 45 	 48
2.1.10.1 :	 8 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 42 	 50 	 58
2.1.10.2 :	 6 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 44 	 50 	 56
2.1.10.3 :	 4 	 0 	 0 	 0 	 1 	 6 	 0 	 0 	 41 	 46 	 50
2.1.11.1 :	 6 	 1 	 1 	 0 	 5 	 0 	 0 	 0 	 39 	 50 	 56
2.1.11.2 :	 9 	 1 	 0 	 0 	 6 	 6 	 0 	 0 	 36 	 50 	 58
2.1.11.3 :	 10 	 1 	 0 	 0 	 7 	 4 	 0 	 1 	 34 	 50 	 59
2.1.11.4 :	 8 	 3 	 0 	 0 	 6 	 4 	 0 	 1 	 39 	 50 	 55
2.1.11.5 :	 3 	 0 	 0 	 0 	 6 	 0 	 0 	 0 	 41 	 50 	 53
2.1.11.6 :	 5 	 2 	 0 	 0 	 7 	 3 	 0 	 2 	 39 	 49 	 52
65 :		 498 	 11 	 8 	 0 	 47 	 249 	 0 	 4 	 2736 	 3278 	 3773
Summary stats:
2.2.1.1 :	 13 	 0 	 4 	 0 	 0 	 6 	 0 	 0 	 33 	 50 	 67
2.2.1.2 :	 11 	 0 	 1 	 0 	 0 	 7 	 0 	 0 	 38 	 50 	 62
2.2.1.3 :	 9 	 0 	 2 	 0 	 0 	 5 	 0 	 0 	 39 	 50 	 61
2.2.1.4 :	 4 	 0 	 1 	 0 	 0 	 6 	 0 	 0 	 45 	 50 	 55
2.2.1.5 :	 6 	 0 	 0 	 0 	 1 	 4 	 0 	 0 	 32 	 39 	 45
2.2.2.1 :	 14 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 36 	 50 	 64
2.2.2.2 :	 9 	 0 	 0 	 0 	 0 	 7 	 0 	 0 	 41 	 50 	 59
2.2.2.3 :	 10 	 0 	 2 	 0 	 0 	 4 	 0 	 0 	 38 	 50 	 62
2.2.2.4 :	 11 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 39 	 50 	 61
2.2.2.5 :	 10 	 0 	 0 	 0 	 1 	 5 	 0 	 0 	 43 	 54 	 64
2.2.3.1 :	 6 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 44 	 50 	 56
2.2.3.2 :	 6 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 44 	 50 	 56
2.2.3.3 :	 8 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 42 	 50 	 58
2.2.3.4 :	 5 	 0 	 0 	 0 	 1 	 4 	 0 	 0 	 32 	 38 	 43
2.2.4.1 :	 14 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 36 	 50 	 64
2.2.4.2 :	 11 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 39 	 50 	 61
2.2.4.3 :	 4 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 46 	 50 	 54
2.2.4.4 :	 12 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 38 	 50 	 62
2.2.4.5 :	 14 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 36 	 50 	 64
2.2.4.6 :	 12 	 0 	 1 	 0 	 0 	 2 	 0 	 0 	 37 	 50 	 63
2.2.4.7 :	 12 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 38 	 50 	 62
2.2.4.8 :	 8 	 1 	 0 	 0 	 2 	 3 	 0 	 0 	 47 	 56 	 63
2.2.5.1 :	 10 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 40 	 50 	 60
2.2.5.2 :	 10 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 40 	 50 	 60
2.2.5.3 :	 12 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 38 	 50 	 62
2.2.5.4 :	 18 	 0 	 2 	 0 	 0 	 3 	 0 	 0 	 30 	 50 	 70
2.2.5.5 :	 10 	 0 	 2 	 0 	 0 	 1 	 0 	 0 	 38 	 50 	 62
2.2.5.6 :	 14 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 36 	 50 	 64
2.2.5.7 :	 8 	 0 	 0 	 0 	 1 	 3 	 0 	 0 	 20 	 29 	 37
2.2.6.1 :	 12 	 0 	 1 	 0 	 0 	 3 	 0 	 0 	 37 	 50 	 63
2.2.6.2 :	 14 	 0 	 2 	 0 	 0 	 3 	 0 	 0 	 34 	 50 	 66
2.2.6.3 :	 7 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 43 	 50 	 57
2.2.6.4 :	 13 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 37 	 50 	 63
2.2.6.5 :	 10 	 0 	 0 	 0 	 1 	 4 	 0 	 0 	 25 	 36 	 46
2.2.7.1 :	 8 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 42 	 50 	 58
2.2.7.2 :	 14 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 36 	 50 	 64
2.2.7.3 :	 11 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 39 	 50 	 61
2.2.7.4 :	 8 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 42 	 50 	 58
2.2.7.5 :	 13 	 0 	 3 	 0 	 1 	 6 	 0 	 0 	 40 	 57 	 73
2.2.8.1 :	 9 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 41 	 50 	 59
2.2.8.2 :	 11 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 39 	 50 	 61
2.2.8.3 :	 13 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 37 	 50 	 63
2.2.8.4 :	 13 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 37 	 50 	 63
2.2.8.5 :	 8 	 0 	 2 	 0 	 0 	 3 	 0 	 0 	 40 	 50 	 60
2.2.8.6 :	 8 	 0 	 0 	 0 	 1 	 6 	 0 	 0 	 55 	 64 	 72
2.2.9.1 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.2.9.2 :	 9 	 0 	 2 	 0 	 0 	 2 	 0 	 0 	 39 	 50 	 61
2.2.9.3 :	 5 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 45 	 50 	 55
2.2.9.4 :	 1 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 49 	 50 	 51
2.2.9.5 :	 12 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 38 	 50 	 62
2.2.9.6 :	 15 	 0 	 0 	 0 	 0 	 2 	 0 	 0 	 35 	 50 	 65
2.2.9.7 :	 5 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 30 	 37 	 43
2.2.10.1 :	 7 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 43 	 50 	 57
2.2.10.2 :	 11 	 0 	 2 	 0 	 0 	 1 	 0 	 0 	 37 	 50 	 63
2.2.10.3 :	 10 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 40 	 50 	 60
2.2.10.4 :	 7 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 43 	 50 	 57
2.2.10.5 :	 9 	 0 	 0 	 0 	 1 	 2 	 0 	 0 	 52 	 62 	 71
2.2.11.1 :	 14 	 0 	 0 	 0 	 0 	 6 	 0 	 0 	 36 	 50 	 64
2.2.11.2 :	 10 	 0 	 0 	 0 	 0 	 3 	 0 	 0 	 40 	 50 	 60
2.2.11.3 :	 13 	 0 	 0 	 0 	 0 	 5 	 0 	 0 	 37 	 50 	 63
2.2.11.4 :	 9 	 0 	 2 	 0 	 0 	 4 	 0 	 0 	 39 	 50 	 61
2.2.11.5 :	 12 	 0 	 0 	 0 	 0 	 4 	 0 	 0 	 38 	 50 	 62
2.2.11.6 :	 13 	 0 	 0 	 0 	 1 	 4 	 0 	 0 	 50 	 64 	 77
2.2.12.1 :	 5 	 3 	 0 	 0 	 6 	 3 	 0 	 0 	 42 	 50 	 52
2.2.12.2 :	 5 	 0 	 0 	 0 	 7 	 2 	 0 	 0 	 38 	 50 	 55
2.2.12.3 :	 9 	 1 	 1 	 0 	 7 	 3 	 0 	 0 	 34 	 50 	 59
2.2.12.4 :	 6 	 0 	 0 	 0 	 5 	 1 	 0 	 0 	 39 	 50 	 56
2.2.12.5 :	 7 	 0 	 1 	 0 	 5 	 3 	 0 	 0 	 37 	 50 	 58
2.2.12.6 :	 6 	 2 	 2 	 0 	 5 	 3 	 0 	 0 	 39 	 50 	 56
2.2.12.7 :	 3 	 1 	 4 	 0 	 7 	 5 	 0 	 1 	 37 	 50 	 56
2.2.12.8 :	 8 	 2 	 0 	 0 	 6 	 3 	 0 	 1 	 28 	 40 	 46
71 :		 681 	 10 	 38 	 0 	 60 	 264 	 0 	 2 	 2757 	 3526 	 4235
